text,label_id,ds
"MMNews: Weidel bekräftigt Kritik an Klimawandel-Theorie: AfD-Fraktionschefin Alice Weidel hat ihre Zweifel am menschengemachten Klimawandel bekräftigt. 'Ich streite nicht ab, dass sich die Erde erwärmt, aber ich glaube nicht, dass der menschliche… https://t.co/S3MtyBLBXt",2,hasoc
DWN: „Peking wird sich dem Druck des Weißen Hauses nicht beugen“: Im Gespräch mit den Deutschen Wirtschaftsnachrichten analysiert der Energie-Experte Demostenes Floros die wirtschaftlichen und geopolitischen Hintergründe der Iran- und der Libyenkrise. https://t.co/Ah4FcNHE1w,2,hasoc
ef:'Öko-Totalitarismus: Auf dem Weg zum grünen Ermächtigungsgesetz?: Öko-Totalitarismus: Auf dem Weg zum grünen Ermächtigungsgesetz? https://t.co/VitVfAiUtk ',2,hasoc
"Compact: Klöckner von Notre Dame schlägt 13 bei Nestlés Glyphosat-Lisel – Elmis moinbrifn vom 12. Juni: Unser Kolumnist Elmar Hörig macht sich gut als Klöckner von Notre Dame und liest der Julia die Leviten, hilft beim Molotow-Löschen nach… https://t.co/HBJFC8RERf",2,hasoc
"MMNews: Brandenburg: AfD stärkste Kraft, rot-rot am Ende: Mainstream-Propaganda für Blockparteien nutzlos? In Brandenburg liegt die AfD erstmals vorn. Das geht aus dem aktuellen BrandenburgTrend von infratest dimap im Auftrag des rbb hervor. Aber auch… https://t.co/btmYpJOmWj",2,hasoc
"MMNews: Ramelow, Günther: AfD Bedrohung für Deutschland: Die Ministerpräsidenten von Schleswig-Holstein und Thüringen warnen in einem gemeinsamen Interview vor einem weiteren Erstarken der Rechtspopulisten. Read more... https://t.co/dUQ0jK2YSM",2,hasoc
JF: ifo-Institut: Der Osten Deutschlands blutet aus: Auch fast 30 Jahre nach der Wiedervereinigung driften die Einwohnerzahlen in den alten und den neuen Bundesländern weiter auseinander. Der Osten Deutschlands ist auf die Bevölkerungszahl des Jahres… https://t.co/lvB1C5JR43,2,hasoc
Die anderen Fraktionen nennen sich in anmaßender Unterscheidung von der AfD „Die Demokratischen“. Sie offenbaren aber durch nichts klarer als  durch diese Beleidigung Millionen deutscher Wahlbürger ihre eigene Unwilligkeit zur Demokratie.  https://t.co/YgeApmfGts,2,hasoc
"Afrikas Bevölkerung wird sich bis 2050 verdoppeln. Reicht das, um an eine Invasion aus dem Süden zu glauben?! Was helfen könnte, ist endlich Geburtenkontrolle zu fördern! Dafür bräuchten wir Experten, die können sich dann nennen, wie sie wollen! #afd https://t.co/szilUy4dmJ",2,hasoc
"@VenomStrike3 @ITUADE @Dieter_Stein @AfD Abgesehen vom schleichenden Verlust der nationalen Identität und Kultur haben wir mit vielen Einwanderergruppen auch kaum Probleme. Es gibt aber ein spezifisches Problem mit Einwanderung aus islamischen Ländern, siehe Sarrazins Buch. Viele Muslime wollen sich gar nicht ändern.",2,hasoc
"Unzensuriert:Gesundheitswesen: Südtiroler Volkspartei sägt am ethnischen Proporz: Krankenhauszimmer Foto: Fotos GOVBA / flickr (CC BY 2.0) Auf Vorschlag der SVP wurde in Bozen beschlossen, ein weiteres Mal den mühsam errungenen Volksgruppenausgleich… https://t.co/uyouStTXUY",2,hasoc
Tichy:Strache-Video: Damit wurde eine Wahl massiv beeinflusst: Mit der Produktion und Veröffentlichung des Strache-Videos haben die Drahtzieher bewusst das Ergebnis einer Wahl beeinflusst und damit massiv in die österreichische Demokratie eingegriffen.… https://t.co/tgFoiqwuBC,2,hasoc
Contra-Mag.:Italien: Migrantenrettung wird teuer: Mittels eines Dekrets hat die italienische Regierung die Rettung von Migranten aus dem Mittelmeer unter Strafe gestellt. Hilfsorganisationen müssen dann zahlen. Von Redaktion Private Schiffe im… https://t.co/fFVoFu24Ee,2,hasoc
MMNews: Kommt eine neue SED?: Daniel Cohn-Bendit fordert eine Fusion von SPD und Linkspartei – und glaubt an einen grünen Kanzler. Kann das die Genossen retten? Read more... https://t.co/K4usk6stpF,2,hasoc
"MMNews: IS droht Bayern: Im Internet ist ein Drohschreiben des Islamischen Staates aufgetaucht, in dem Bayern aber auch Deutschland Vergeltung angedroht wird. Grund: Unwürdige Asylbedingungen für Muslime. 'Mit Allahs Hilfe überschüttet der IS Bayern mit… https://t.co/5VnsxkApGp",2,hasoc
"Tichy:„Klimadiktatur“ aus Umweltbundesamt: Journalismus für die große Transformation Teil II : Im ersten Teil zu diesem Artikel hatte TE Vorgänge im Umweltbundesamt recherchiert, die Anlass zur großer Besorgnis geben. In Teil I aufgezeigt werden konnte,… https://t.co/hpjfD1u97I",2,hasoc
Contra-Mag.:EU: Der Wunsch nach Macht und Einfluss: Die Europäische Union soll weltweit einen größeren Einfluss ausüben. So heißt es in der „Strategischen Agenda“ der Brüsseler Eurokraten. Doch dazu müssen diese über ihren eigenen Schatten springen. Von… https://t.co/KolWKfqhMT,2,hasoc
"Contra-Mag.:Weltpolitik: Putin ruft zur Abkehr von der Konfrontation auf: Russlands Präsident Wladimir Putin fordert die Welt dazu auf, regionale und globale Probleme auf konstruktive Weise zu lösen. Er kritisiert die egoistischen Alleingänge der USA.… https://t.co/1f0J6V4v6z",2,hasoc
"Das gibt für Berliner Bischof Koch Loyalitätsprobleme, 'Jesus-Greta' oder 'Stellvertreter Gottes auf Erden-Papst'. Für mich sind es 3 Scharlatane.    Greta Thunberg trifft Papst Franziskus in Rom https://t.co/2t77RWXfrg",2,hasoc
"'Regierung soll sich an Recht + Gesetz halten' - bei Grenzwerten.  Warum nicht beim Grenzschutz, du Nervensäge Robert Habeck?   #illner",2,hasoc
'Schutzsuchende' kommen per #Seenotrettung nach Italien  Beantragen dort Asyl  Fahren mit #Flixbus nach D  Beantragen auch Asyl  Beziehen so 2x Sozialleistungen  Maßnahme aus D: Alle rein+  'Wir appellieren an Flüchtlinge nicht auch in D Asyl zu beantragen'   https://t.co/Wh0Fa0DUcN,2,hasoc
"Liebe Linksfaschos:  Ich werde euch weder auf meine von euch gescreenshotteten Tweets mit eurem Unsinn drunter, auf 2. Accounts oder Beleidigungen per DM antworten. Was nicht heißt, dass ihr Recht habt, sondern dass ich euch keine Reichweite durch Erwähnung schenken will.",2,hasoc
Miss Baltimore für alle wieder. Vater 3x Bürgermeister und damit Präger von Platz 2 der Shitholetowns von Amerika. Also das Berlin o. Frankfurt von Amerika – je nachdem wo man lebt. Schaut sie euch genau an. Die sind es die Städte &amp; Länder zerstören. 😀👍  https://t.co/vcEC2H3Kjj,2,hasoc
"Leute die dramamäßig ihren virtuellen Selbstmord ankündigen:  ✔Reden nur, machen nichts  ✔Baden in Selbstmitleid  ✔Nerven ihre Umwelt sehr  ✔Geben anderen die Schuld  ✔Moralisieren  ... kann ja nur ein #Grüner sein https://t.co/8vONKDN9Pu",2,hasoc
@Sandy82609625 https://t.co/3r7Xig58jI,2,hasoc
"Imad #Karim heute abend vor der @AfDimBundestag: „Zwischen dem #Islam und der Mafia gibt es vor allem drei Gemeinsamkeiten: Man wird hineingeboren, man kann auch beitreten, aber keiner kann austreten.“ Austritt bedeutet das Todesurteil. #Apostasie https://t.co/UzDrbvBcHZ",2,hasoc
"Das Zerreißen des Korans in Bremen war dem @ZDF einen 6-Minuten-Beitrag im Heute-Journal wert. Die 9-Jährige, die in #Dessau von einem 'Flüchtling' aus dem Niger vergewaltigt wurde, kam nirgendwo vor.",2,hasoc
"Muslim rast mit Auto in Menschenmenge von „Ungläubigen“ = möglicherweise Unfall, psychische Störung.    Weißer rast mit Auto in Gruppe von Muslimen = Hassverbrechen.    Schon an der Schlagzeile erkennt man, wer da wen umgefahren hat. https://t.co/J1180knFBF",2,hasoc
Die wichtigsten Meldungen der vergangenen Tage im Überblick: u.a. Afrikaner wird Bürgermeister…. https://t.co/FKM6UMqNW3 https://t.co/kTj6WQk1vp,2,hasoc
Polit-Talk mit Tim K. – Mahnwachen für Deutschland https://t.co/Ux7WCuGsNK https://t.co/A6HHeFPRvO,2,hasoc
Weg mit der Judensau !?! | AKTUELL https://t.co/fz2wqfXAzc https://t.co/cQiDv2fGRK,1,hasoc
"#AbdullahZentrum Ich bin stolz auf unseren Nationalrat und bedanke mich bei SPÖ, FPÖ und Neos für die Unterstützung. Das ist ein Zeichen für die Menschenrechte in #SaudiArabia, das hoffentlich nicht nur in Europa viele Nachahmer findet: https://t.co/4oUSBDKfz8",2,hasoc
"@Fischblog @ForscherRobert @DennisEckmeier Pfannkuchen als lokale Bezeichnung für Berliner leitet sich etymologisch von placenta ab und bezeichnet das, was traditionell statt der in Restdeutschland üblichen Marmelade als rote Füllung genutzt wird. Die Berliner huldigen damit der vielgerühmten Fruchtbarkeit ihrer Frauen.",2,hasoc
"Organspende, Impfpflicht, Konversion'therapien': die Aluhüte und Flacherdler des Landes haben einen neuen Lieblingsfeind. https://t.co/TmyItW9rtP",2,hasoc
"@HollsteinM Es ist der Kern der Sozialdemokratie, Menschen, die von ganz unten kommen, den Aufstieg zu ermöglichen. Die SPD macht Arbeiterkinder zu Akademikern und Kevins zu Bundeskanzlern. Danke, SPD!",2,hasoc
Die SPÖ ist in ihrer Führungsdiskussion schon einen Schritt weiter als die SPD. https://t.co/Lr4O4rA7wN,2,hasoc
Das ist Rosie. Rosi ist eine Fesche. Die ist sehr schnell maximal überfordert. Plötzlich wollen alle etwas. Das findet Rosi nicht so schön. Dann verfällt sie automatisch in eine Schockstarre. Man beruhigt sie in dem man Wanderlieder singt. #kritzelmonster https://t.co/SYSCJanXjB,2,hasoc
"Meine Rede zur Taschengelderhöhung auf 150€ für ausreisepflichtige Asylbewerber. Wer will noch leben wie Gott in Frankreich, wenn er als Asylbewerber in Deutschland leben kann?    https://t.co/L4gGQDmjbR",2,hasoc
"Eigentlich sind #Flugtaxis eine total großartige Idee für den Klimaschutz. Man müsste sie nur so groß machen, dass 30 oder 40 Leute reinpassen. Obwohl, wenn sie gar nicht fliegen, sind sie sogar billiger. Dann könnte man auch besonders große  Super-Flugtaxis auf Schienen....",2,hasoc
"DWN: Autobauer: Riskante Wetten auf einen Durchbruch der Elektromobilität: Einer Analyse zufolge setzen viele Autobauer alles auf die Karte Elektromobilität. Selbst wenn diese riskante Wette aufgehen und der Durchbruch zur E-Mobilität gelingen sollte,… https://t.co/TZwOusCTS4",2,hasoc
"ef:'Leinwandheld Kay Nielsen (1886-1957): Minimalistisch, seltsam, nordisch: Leinwandheld Kay Nielsen (1886-1957): Minimalistisch, seltsam, nordisch https://t.co/8apfiqTVSO '",2,hasoc
"Eine @SPDde, die Politik für ganz normale lohnabhängige Schonlängerhierlebende macht, statt sich beim Wählermilieu anderer Parteien anbiedern zu wollen -- das wär's.",2,hasoc
Die Denunziations-Initiative „Reconquista Internet“ inklusive der Hetze gegen die Familie der ermordeten Susanna wird belohnt.  #grimmepreis     https://t.co/8yrHVXc7DO,2,hasoc
@streetcoverage @PolizeiSachsen @DJVde Nicht nur zu #dd1502 wird klar daß @streetcoverage mit Presse und Journalismus nicht viel zu tun hat. Das sind einfach Symphatisanten des Linksmobs die mit Kamera in der Hand versuchen Förderknete vom großen Kuchen des Kampfes gegen rääächtz abzubekommen.,2,hasoc
Wir haben gestern Game of Thrones zuende geschaut. Jetzt kann ich endlich diese Liste wieder löschen. So viele Arschlöcher schicken Spoiler in die Welt. Es gibt nicht genug Drachenfeuer für alle. https://t.co/iLT5iHet6E,2,hasoc
"@suse1603 @EmmanuelMacron Weil wir uns überall klar GEGEN Gewalt und für friedlichen Protest aussprechen? Vergessen Sie es einfach, Ihre linke Dauerhetze glaubt Ihnen niemand. Gewalt und brennende Autos sind in Deutschland eher Sache Ihresgleichen!",2,hasoc
PI: Markus Lanz auf Lunge Tiroler um Mitternacht: Von PETER BARTELS | Der Politiker mit der Fielmann-Brille war 41… Der Blogger mit der roten Bürste 44… Der Tiroler mit den Scharr-Schühchen 50… Die restlichen 117 Jährchen waren Hintergrundrauschen:… https://t.co/PiRGP3141y,2,hasoc
"JF: Flughafenchef: Kurzstreckenflüge nicht schädlicher als Autofahren: Der Geschäftsführer des Nürnberger Flughafens, Michael Hupe, hält Kurzstreckenflüge für nicht klimaschädlicher als Autofahren. „Ich halte ein Verbot für absolut abwegig“, sagte er mit… https://t.co/Wh2qoVrq02",2,hasoc
"MMNews: Hartz IV und Spaß dabei: Im Internet kursiert ein Video eines mutmaßlichen Clan-Mitglieds, das sich über das Jobcenter lustig macht. Voller Stolz zeigt er Auto samt Inhalt - gearbeitet hat er offenbar nicht dafür... Read more... https://t.co/WCYOKYSZAV",2,hasoc
+++ 🎅 E I L M E L D U N G 🎅 +++   😱🌲🎄🎁 🌲🎄🎁🌲🎄🎁 😱   Heute in 7 Monaten ist Weihnachten   😱 🌲🎄🎁🌲🎄🎁🌲🎄🎁 😱   +++ 🎅 E I L M E L D U N G 🎅 +++,2,hasoc
CDU beginnt mit Abschiebungen. Erste CSU-Mitglieder aus dem Bundestag werden mit der Polizei zurück nach Bayern gebracht.,2,hasoc
80 Afghanen dürfen in Bremen bleiben.  https://t.co/hr2O1kkGgx,2,hasoc
"#Schauthin  ...schaut genau hin! ..So! begann auch der sogenannte arabische Frühling vor ein paar Jahren, genau So! https://t.co/B21dTo9QTH",2,hasoc
Bayern: Richter klagen über massive Zunahme von Asylverfahren - Bald könnten sie jeden zweiten Fall ausmachen... https://t.co/9uAe6NLC6f,2,hasoc
Ich will hier unten eine Kassette mit Kinderlachen verstecken. https://t.co/zPvc1Vqy32,2,hasoc
Am Tag von #NikiLauda s Unfall auf dem Nürburgring (1.8.1976) stürzte in Wien die Reichsbrücke über die Donau ein.    Am Tag von Niki Laudas Tod (20.5.2019) stürzte in Wien die Regierung ein.    Sowas gibt es nur bei ganz Großen.,2,hasoc
"1. Wer stellt so eine Falle?  2. Wozu?  3. Warum geben sie das Video 2 Jahre später an Medien?  4. Was lief 2017-19?  5. Gab es Druck auf Strache?  6. Warum gehen 2 Spitzenpolitiker in ein Treffen, recherchieren scheinbar kaum - Name war erfunden! - und reden dann frei von der Leber?",2,hasoc
😭😭😭😭 #FCBSGE https://t.co/fBiAb7AXKo,2,hasoc
Was Sozialismus und Kapitalismus gleichermaßen irgendwie doch so menschlich macht:  Beide müssen sich mit dummschwätzenden 25jährigen rumschlagen. https://t.co/7sU4KoLfIX,2,hasoc
Dass man über sowas überhaupt diskutieren muss. 🙄 https://t.co/UBSw39vXnu,2,hasoc
"Wie immer steht @SPIEGELONLINE  treu zu seinen Freunden beim Rassistenverein BDS, es ist fast schon rührend.    https://t.co/lTf5Cg8ZZN",2,hasoc
"Rollenspielfreaks haben längst D&amp;D aufgegeben und spielen nächtelang den Wahlomat durch, mal als böswilliger Neoliberaler, mal als geifernder Stalinist, mal als panischer Ökojesus. 🧙‍♂️",2,hasoc
Bayern München wird in dieser Saison die deutsche Meisterschaft und den Pokal gewinnen. In München nennen sie sowas eine „Scheißsaison“ und wollen dafür den Trainer rausekeln.    https://t.co/RfdwetrUV6,2,hasoc
"#Bexbach: Drei syrische Jugendliche bedrohen am Pfingstwochenende an drei Tagen hintereinander Bahnreisende, auch mit Messer und belästigen Frauen und Mädchen - Polizei lässt sie immer wieder laufen  https://t.co/plbzEOHNHC",2,hasoc
"Wo sind eigentlich die Linken und Grünen, wenn gegen Vergewaltigung von 9 jähr. Mädchen demonstriert wird? https://t.co/I6PTPZi8lv",2,hasoc
"Jetzt habe ich es von Facebook schriftlich bestätigt bekommen. Die Vergewaltigung und der sexuelle Missbrauch von Kindern durch die Angehörigen der allahu-akhbar-Sekte ist in Ordnung.    Kritik daran ist 'Hassrede', für die man 30 Tage gesperrt wird.    Wie krank ist das denn???",2,hasoc
"Wahlberechtigt mit 16, voll strafmündig aber nicht.  Angesichts dieser Szenen, sollten wir uns mit einem neuen Jugendstrafrecht befassen. Diese Straftat begangen durch eine Migranten-Bande darf nicht ohne Konsequenzen bleiben!     https://t.co/QoCT6CPluo",2,hasoc
Gefährlich ----Bewaffnet aber frei wie Anis Amri! https://t.co/J9cOJZX0Ya,2,hasoc
"Tagesschau berichtet über Vergewaltigung und Mord an 8jähriger in Indien, aber nicht über den 'schweren sexuellen Missbrauch' einer 9jährigen heute in Dessau. Vielleicht liegts am mutmaßlichen Täter, einem Mann aus dem Niger? https://t.co/vUaHnbg66l",2,hasoc
"Dass es so schnell ging und der Täter nicht weiteres Unheil anrichten konnte, ist der als 'rassistisch' verunglimpften Bevölkerung von #Roßlau zu verdanken! https://t.co/Oz8KGxXzuz via @DrDavidBerger #Dessau",2,hasoc
#CDU es wäre besser wenn ihr Lieber schweigt. Es wird nur noch Peinlicher und die letzten Wähler die ihr noch habt wollt ihr doch nicht Verlieren!?   #Europa #AfD #Deutschland #Bundestag #Merkel #Asyl #Asylpolitik https://t.co/SECsnP9omi,2,hasoc
"#Oberhaching: 'Money, money!' Arabisch wirkende Kriminelle rauben in einem #EDEKA unter Vorhalt eines #Messer /s mehrere 10.000 € und lassen die Mitarbeiterinnen gefesselt zurück - die geschockten Frauen werden durch das Kriseninterventionsteam betreut  https://t.co/ED4ijUTc0y",2,hasoc
"'Migration ist unvermeidlich, notwendig und wünschenswert', sagt die @UN. Der  #GlobalCompactMigration soll diese Idiotie in Stein meißeln. Jede Regierung, die den #Pakt unterzeichnet, erklärt damit: „Ja, wir sind Lakaien der Globalisten – und wir hassen euch!” #AfD https://t.co/LKrjUDc34b",2,hasoc
"Contra-Mag.:Seyran Ates: „Der politische Islam übernimmt Deutschland“: Deutschland braucht eine radikale Kurswende in seiner Politik gegenüber dem Islam. Das sagt Seyran Ateş, prominente Frauenrechtlerin und Anwältin. Sonst drohe das Land vom politischen… https://t.co/GygOQKj5CW",2,hasoc
"Hätte er mal nur #AllahuAkbar gerufen, dann wär's vielleicht weniger geworden? https://t.co/FGJ7UdfVO7",2,hasoc
"Diesen #Frauen muss geholfen werden, nicht den Testosteron gesteuerten #Taharrush Lümmeln... https://t.co/nFh0ah08Kh",2,hasoc
Funktionäre des isl. Zentrums in HH organisieren bis heute Quds Tag mit-  egal Olaf Scholz chillt da mit Ayatollahs. https://t.co/KPdYbddVIB,2,hasoc
"Da würde ich gar nicht lange fackeln. Ab nach Hause in die Heimat und da könnt ihr euren Glauben ausleben, so... https://t.co/I7EH2M88PZ",2,hasoc
"Eine Richterin mit Kopftuch erweckt in mir das gleiche Vertrauen zur Rechtsprechung,wie ein Richter mit Wehrmachtshelm. #Unbefangenheit",2,hasoc
"Wer gedenkt der vielen Toten, die durch Migrantengewalt ums Leben gekommen sind? https://t.co/EmvZPbFP9L",2,hasoc
Alle feiern und die Linken legen Brände. Die linke Szene bekommt mit ihren Taten keine Anerkennung der Bevölkerung!  https://t.co/d5eDZpFKX2,2,hasoc
"Das sind keine Beine, das sind Kack-Stelzen https://t.co/NAbxAgJfRS",2,hasoc
"Den Satz muss ich mir merken, wenn sich wieder einer in die Luft sprengt!  Er wollte nur seine Relugion ausüben.. 😂 https://t.co/rVhnXx04S3",2,hasoc
#taharrushgamea im Zug. Wieder wird Mädchen von Migranten sexuell genötigt. Sie stritten sich regelrecht um 'Beute' https://t.co/rye9v8n05J,2,hasoc
"Ich wusste nicht, dass #Mohammed ein Volk ist? #Volksverhetzung https://t.co/yKcGQ6dFsn",2,hasoc
#Rodgau: #Behinderte in #Obdachlosenheim abgeschoben - Und #Flüchtlinge bekommen Reihenhäuser #verrückt  https://t.co/3UTkePJvKE,2,hasoc
Wir hatten schon mal so ein #nohatespeech Netzwerk in Deutschland. Hieß damals noch #Stasi. https://t.co/vEZJQUMNRY,2,hasoc
Niemals wurde das verlogene Spiel von Politik und #Lügenpresse so offensichtlich wie in den letzten Tagen    #afd https://t.co/xGLb1v2Rdp,2,hasoc
Das ist Achmed. Achmed ist #Istanbul-Terrorist und Mehrfachmörder. Früher war Ahmed Flüchtling in Österreich.  #NurSo https://t.co/Mb2vs4Yjsj,2,hasoc
@gutmenschkind @spdde Diese verkommene Haltung scheint aber normal in der #SPD s Pöbelralle @Ralf_Stegner + er hier https://t.co/evG1lPq6Vc,2,hasoc
"'Flüchtling' fällt in Parkhaus über Frau her,beißt und verletzt sie u Polizist. Bewährung.Pervertiertes Justizsystem https://t.co/TyCwdmfnSP",2,hasoc
Pädophilie: Der alltägliche Missbrauch in einer grünen Kommune! Da wird einem nur noch schlecht! https://t.co/iOiWa7vc4C via @welt,2,hasoc
#Europaparlament wirbt mit schwarzer Familie für die „Zukunft“  Soll das wirklich unsere Zukunft und die Perspektive für unsere Kinder sein? Wirklich? #AfDwählen https://t.co/68J9SQF0WP,2,hasoc
"„Persönlich wird die Zehnjährige nach jetzigem Stand nicht mit #Rebecca's Eltern sprechen, weil die Mutter dagegen sei.“    Was es doch für herzlose Mütter gibt – Mein persönlicher Eindruck  Passt zu: Verrecke Du mieses Stück-Slogan von #GRÜNEN.😢  #findbecci  https://t.co/fIiPAznmrK",1,hasoc
"Bonnie lass Dir niemals den Mund verbieten, niemals. Du siehst was daraus geworden ist, schau dich nur um, schau dir nur Deutschland an.    Das A…loch #Wiltewka, alias der #EkelWilfred, Papa #Wilberg von der Capitol und O. #Wilke    #BonnieStrange    https://t.co/mWm6L97RqH",1,hasoc
"13-jährige entkommt Entführer, weil:    Tipp einer Polizistin in so einem Fall: Hinlegen.  Aussage einer Linken zu sowas: Nur die ersten Minuten sind schlimm, danach kann es ein Genuss werden.  Der linke #EkelWilfred: Alles richtig gemacht, Kleines. 👍    #NichtmehrmeinDeutschland 😢",2,hasoc
"@georggukla @bahnhofshosting @Professorin_K @berlinsevent @BerLindow @SchoppeCzesch @croydon_de Und bei der Berliner Polizei würde ich auch so schnell wie möglichst das Weite suchen.     Denn ist eine Person weg mit der du zusammen warst, bist du auch weg und dein Leben ist danach zerstört. 😢",2,hasoc
"Nur drei sinnvolle Aussagen/Sätze habe ich bis jetzt zum Fall #Rebecca gelesen.  Wir haben es hier mit einem besonderen Fall zu tun.  Wenn doch alles ganz anders war.  Wer mit Drogen macht, tut das auch Mädchen an.   Und jeweils danach nur BULLshit.😢    #findbecci sucht eine Lebende.",2,hasoc
"@georggukla @berlinsevent @Professorin_K @BerLindow Ja natürlich. Man muss doch nur das Bild ausmalen / rekonstruieren, wie sich die Berliner Polizei den Tattag anscheinend vorstellt.    https://t.co/K50mCUVr1j    https://t.co/rNLzzP5RNx    Die sollen endlich #findbecci machen und anfangen eine lebende #rebecca zu suchen &amp; finden. 😢",2,hasoc
"Sie sind mit dem Angel- und Tauchausflug fertig.   Ich gestehe jeden Fehler ein. Aber wenn man darauf hingewiesen wird und wieder tut, kann ich das nur Dämlich nennen. Mein Beileid der Rebecca. 😢    #findbecci endlich, sucht #rebecca #freeflorian #schwager  https://t.co/qOCcYP523S",2,hasoc
"@npistcool @BerLindow Und hier lies dir das mal durch.    Das Untergangsspecial, Soylent-Green-Special  https://t.co/0vUMZ5EOXu    Alles Fakten. Fundierte und belegte Fakten dürfen nicht als Hetze abgestempelt werden.    Und ja ich bin der Klügste – Denn wenn etwas stimmt ist es kein Angeben. 😀",2,hasoc
"Dort habe ich mal eine Zusammenfassung erstellt was ich/wir wissen, aber viele nicht.    'Es stinkt und stank von Anfang an' und den E-Brief an die Anwältin davor. 😢  https://t.co/Tbqbb26ZF7    #findbecci #rebecca #freeflorian #schwager #schwagerwars #gebtdenschwagerfrei",2,hasoc
"@npistcool @usererrorx @BerLindow @mkdus @Katja30299307 @polizeiberlin Das dies wohl auch eine Täuschung war, ergab sich schon aus dem 'vor Wochen gefunden'. Eine DNS-Analyse dauert 90 Min. bis 8 Stunden. Da hätte sich dann die Frage gestellt, warum sie dann vorher die Wälder abgesucht haben.  #findbecci #rebecca #freeflorian    https://t.co/DcSA8wzh4d",2,hasoc
"+++ Warum erfährt die Öffentlichkeit erst jetzt davon, also zwei Wochen nach der bayerischen Landtagswahl? +++  Zeit für Sicherheit. Zeit für die Grenzschließung. Zeit für großangelegte Abschiebungen. Zeit für die #AfD.  ➡️ https://t.co/EfMuMROkL4 https://t.co/Yu163UajrD",2,hasoc
Interne Dokumente der #Polizei #Düsseldorf: Sexuelle Übergriffe in Badeanstalten nehmen zu #Multikulti #Vielfalt  https://t.co/JQTPSUj9UG,2,hasoc
Dank #Merkel|s #Willkommenskultur   #Taḥarrush #Multikulti #Vielfalt #Terror https://t.co/10243XlsUa,2,hasoc
"Irgendwie scheint der Islam nicht so richtig zu Deutschland zu gehören, wenn ein ICE wegen Koranversen gestoppt wird https://t.co/MIteoSZW70",2,hasoc
In Zeiten von #Multikulti und #Vielfalt müssen sowas schon mal aushalten...  #Toleranz   Ich geh mal kotzen... https://t.co/WS5496UcYN,2,hasoc
Anklage? Wozu? Ab in den nächsten Flieger!  #Lampertheim https://t.co/TLj2e8k1gE,2,hasoc
Sie werden mit ihren grausamen Stimmen ‚Allahu Akbar' schreien und Menschen töten. DAS SIND UNSERE FEINDE!!!“,1,hasoc
Und auf wessen Seite stehen wir nächste Woche?  Diese Scheiße kotzt mich sowas von an!  #IS #Terrorismus https://t.co/2kwPkTS0ZJ,2,hasoc
"Heißt übersetzt: Der, der mit der deutschen Flagge wedelt, zündet auch Asylheime an? Wie bekloppt ist der Mann? https://t.co/czRPZA6x6k",2,hasoc
So sieht Italienisch-Unterricht für Migranten in Italien aus. Die werden niemals unsere Rente bezahlen. Niemand braucht das in Europa! https://t.co/Yoa3fypHh6,2,hasoc
"Grüne mit ihrer Klimahysterie sind wie Frösche im Nachbarteich. Sie sind laut, sie nerven jeden, mit ihnen kann man nicht diskutieren, sie haben keine Lösungsansätze und sie sind grün.",2,hasoc
@realJohr #nazis und #afd sind 💩💩💩,2,hasoc
Die #Islamisierung Deutschlands schreitet voran! Falsch verstandene #Toleranz! Sie werden es Euch nicht danken sondern es als #Unterwerfung verstehen! #AfDwählen https://t.co/AzyKIeSCFO,2,hasoc
"Rot so Rot sind alle Verlierer👍👍  Der Schulleiter Johannes Grod von der Aschaffenburger Fröbelschule, welche extra für den Ramadan das Schlufest verschiebt, ist übrigens, oh Wunder, oh Wunder, ein Mitglieder der ANTI-deutschen Scharia Partei (SPD)  👌👌    Zufälle gibt's... 🤔 https://t.co/4MYHJAApTJ",2,hasoc
"@Uwe_Junge_MdL Die SPD kann noch retten, muss jetzt aber klare Kante gegen GRÜNE/LINKE zeigen. Mit Biss und klaren Ansagen.",2,hasoc
@Uwe_Junge_MdL @ThomasOppermann  Der Typ ist noch schlimmer als ein erbärmlicher Pharisäer und Heuchler. Hat sich nur mit der Absteiger @spd zum Vizepräsident wählen lassen und steckt sich dort beidhändig bis oben die Taschen voll. Aber wer täglich mit Claudia reden muß bekommt Schmerzensgeld.,2,hasoc
"@Uwe_Junge_MdL Ja, für die Genossen kommen allmählich die 10% in Sicht. Da beginnt selbst die @spdde mit dem Nachdenken. Aber leider zu spät. Das Vertrauen ist im Arsch...",2,hasoc
"@Uwe_Junge_MdL Herr Junge, sie haben sich also auch an Tod von Walter Lübcke ergötzt mit ihrem rassistischen, antisemitischen, antidemokratischen, homophopen Verein AfD. Ihr werdet NIE was zu melden haben. https://t.co/p9plKCEI0p",2,hasoc
@Uwe_Junge_MdL Ihr Verein ist ja nichtmal ansatzweise zur Sacharbeit fähig. Man schau sich nur die mangelnde Sacharbeit im Bundestag an.,2,hasoc
@Uwe_Junge_MdL das dauert nicht lange an...bald werden die ersten merken das sie einem kranken panst aus Schweden auf den Leim gegangen sind.der wahrscheinlich gerade zur psychiatrischen Behandlung im Tollhaus sitzt.,2,hasoc
"@Hartes_Geld Russen die nach Österreich auswandern? Kommt selten vor. Hätte ich nicht gedacht. In Deutschland sieht es, was die Russen angeht etwas anders aus. Weniger Gewalt aber kaum arbeitslose.",2,hasoc
@Hartes_Geld Warum wehrt der sich nicht? Opfer.,2,hasoc
@Hartes_Geld Drecks Hurenkinder Pack.,1,hasoc
